number,value,datetime_start,datetime_complete,duration,params_dt_criterion,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_dt_splitter,params_feature_selector,params_hgb_learning_rate,params_hgb_max_bins,params_hgb_max_depth,params_hgb_max_iter,params_lasso_alpha,params_lgb_feature_fraction,params_lgb_learning_rate,params_lgb_max_depth,params_lgb_n_estimators,params_lgb_num_leaves,params_model,params_rf_bootstrap,params_rf_criterion,params_rf_max_depth,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_scaler,params_xgb_alpha,params_xgb_booster,params_xgb_lambda,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,user_attrs_MAE,user_attrs_MSE,user_attrs_R2,user_attrs_error,state
324,,2025-05-04 05:15:42.997791,2025-05-04 05:15:43.035875,0 days 00:00:00.038084,mse,30.0,1.0,7.0,random,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
325,18.354390578363414,2025-05-04 05:15:43.039038,2025-05-04 05:16:08.788382,0 days 00:00:25.749344,,,,,,none,,,,,,0.5027413612701452,0.12682420767990585,13.0,811.0,38.0,LightGBM,,,,,,,robust,,,,,,,6.844442381556471,336.88365350311574,0.8429356432309619,,COMPLETE
326,,2025-05-04 05:15:43.525760,2025-05-04 05:15:43.598050,0 days 00:00:00.072290,,,,,,none,,,,,,,,,,,RandomForest,False,mse,23.0,12.0,7.0,109.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
327,,2025-05-04 05:15:43.566886,2025-05-04 05:15:43.645984,0 days 00:00:00.079098,,,,,,none,,,,,,,,,,,RandomForest,False,mae,21.0,12.0,7.0,116.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
328,18.345939208519653,2025-05-04 05:15:43.612890,2025-05-04 05:16:12.227911,0 days 00:00:28.615021,,,,,,none,,,,,,0.498152321290345,0.1255665549707719,13.0,833.0,46.0,LightGBM,,,,,,,robust,,,,,,,6.848923225169929,336.57348544269865,0.8430802520488524,,COMPLETE
329,18.594398498518903,2025-05-04 05:15:43.655559,2025-05-04 05:16:08.954621,0 days 00:00:25.299062,,,,,,none,,,,,,0.5028826937030544,0.12108336146275718,12.0,835.0,45.0,LightGBM,,,,,,,robust,,,,,,,6.908403895797888,345.75165552172206,0.8388011385781083,,COMPLETE
330,18.667686988970505,2025-05-04 05:15:44.708843,2025-05-04 05:16:06.821312,0 days 00:00:22.112469,,,,,,none,,,,,,0.5033292080014444,0.11409122865168264,12.0,829.0,36.0,LightGBM,,,,,,,robust,,,,,,,6.925151669397374,348.48253751817873,0.8375279268335627,,COMPLETE
331,18.939211236842972,2025-05-04 05:15:45.922260,2025-05-04 05:16:13.252859,0 days 00:00:27.330599,,,,,,none,,,,,,0.5066263540954495,0.12113008193298473,13.0,825.0,45.0,LightGBM,,,,,,,robust,,,,,,,6.906042622620306,358.6937222737591,0.8327671937175221,,COMPLETE
332,18.58772334977013,2025-05-04 05:15:46.639969,2025-05-04 05:16:29.936259,0 days 00:00:43.296290,,,,,,none,,,,,,0.5028793314222535,0.11981155602105144,13.0,830.0,47.0,LightGBM,,,,,,,robust,,,,,,,6.913873195353825,345.50345932758967,0.8389168544199979,,COMPLETE
333,17.87012139165971,2025-05-04 05:15:47.396438,2025-05-04 05:16:15.884308,0 days 00:00:28.487870,,,,,,none,,,,,,0.5014421950553458,0.12397437716958831,13.0,955.0,37.0,LightGBM,,,,,,,robust,,,,,,,6.85396747827702,319.3412385526539,0.8511143960191092,,COMPLETE
334,18.603826234015347,2025-05-04 05:15:47.827901,2025-05-04 05:16:15.869460,0 days 00:00:28.041559,,,,,,none,,,,,,0.5028490395699748,0.12158369380900408,12.0,826.0,47.0,LightGBM,,,,,,,robust,,,,,,,6.807623433928544,346.1023505454377,0.838637634983472,,COMPLETE
335,18.19022335634123,2025-05-04 05:15:48.371318,2025-05-04 05:16:15.764890,0 days 00:00:27.393572,,,,,,none,,,,,,0.503547191495443,0.12242623689851645,13.0,953.0,37.0,LightGBM,,,,,,,robust,,,,,,,6.8595362235158746,330.8842257535821,0.8457327402425392,,COMPLETE
336,18.496208778565443,2025-05-04 05:15:48.537731,2025-05-04 05:16:16.580491,0 days 00:00:28.042760,,,,,,none,,,,,,0.5082538616831406,0.11781360485097539,12.0,816.0,47.0,LightGBM,,,,,,,robust,,,,,,,6.872416899029467,342.10973918028134,0.8404990994070975,,COMPLETE
337,18.107372324158295,2025-05-04 05:15:49.938223,2025-05-04 05:16:13.703873,0 days 00:00:23.765650,,,,,,none,,,,,,0.4988532898593899,0.126240520175319,13.0,818.0,37.0,LightGBM,,,,,,,robust,,,,,,,6.835285291706654,327.8769324856937,0.8471348224683317,,COMPLETE
338,18.605330083208077,2025-05-04 05:15:50.137055,2025-05-04 05:16:17.782154,0 days 00:00:27.645099,,,,,,none,,,,,,0.5052332105575328,0.11992156917400956,12.0,815.0,47.0,LightGBM,,,,,,,robust,,,,,,,6.85609587805561,346.15830750512754,0.8386115463211429,,COMPLETE
339,20.126206718032343,2025-05-04 05:15:52.564761,2025-05-04 05:16:29.567681,0 days 00:00:37.002920,,,,,,none,,,,,,0.8834291483486272,0.12596177774557063,12.0,954.0,49.0,LightGBM,,,,,,,robust,,,,,,,6.913235436178067,405.0641968569702,0.8111480124727434,,COMPLETE
340,18.49571229178798,2025-05-04 05:15:52.961865,2025-05-04 05:16:23.766947,0 days 00:00:30.805082,,,,,,none,,,,,,0.5039655873859625,0.12680708850784703,12.0,819.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.874654747815563,342.091373180597,0.8405076621375739,,COMPLETE
341,18.34336745377911,2025-05-04 05:15:53.877548,2025-05-04 05:16:20.058141,0 days 00:00:26.180593,,,,,,none,,,,,,0.5111698986320609,0.10448006193824248,12.0,813.0,37.0,LightGBM,,,,,,,robust,,,,,,,6.799436218589904,336.47912954436265,0.8431242433447357,,COMPLETE
342,18.509108509148135,2025-05-04 05:15:54.431087,2025-05-04 05:16:26.604789,0 days 00:00:32.173702,,,,,,none,,,,,,0.5037518168166082,0.12209738236670574,13.0,820.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.915973211512749,342.58709780341985,0.840276541784275,,COMPLETE
343,19.110628396425444,2025-05-04 05:15:54.807875,2025-05-04 05:16:26.662985,0 days 00:00:31.855110,,,,,,none,,,,,,0.5025255325235349,0.11227934163801333,13.0,815.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.895191728175915,365.2161177062626,0.8297262748942228,,COMPLETE
344,18.81763183115983,2025-05-04 05:15:55.028050,2025-05-04 05:16:29.109602,0 days 00:00:34.081552,,,,,,none,,,,,,0.506101456538305,0.21829583480525508,13.0,823.0,49.0,LightGBM,,,,,,,robust,,,,,,,7.119062146469548,354.1032677330796,0.8349073889517283,,COMPLETE
345,18.162847420655623,2025-05-04 05:15:56.500889,2025-05-04 05:16:29.050168,0 days 00:00:32.549279,,,,,,none,,,,,,0.5079838467010864,0.11914518349007547,13.0,794.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.831666148518194,329.88902642601664,0.8461967293397117,,COMPLETE
346,,2025-05-04 05:15:57.028423,2025-05-04 05:15:57.101602,0 days 00:00:00.073179,,,,,,lasso,,,,,0.0006910407856523016,0.5055852210471307,0.12244574390670135,13.0,959.0,36.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
347,24.141554254723392,2025-05-04 05:15:57.106341,2025-05-04 05:16:12.299874,0 days 00:00:15.193533,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9524295499918146,gbtree,0.22212597286774693,0.014970564159213596,29.0,118.0,9.418088951740968,582.8146418337532,0.7282758951187134,,COMPLETE
348,26.140413169047626,2025-05-04 05:15:58.466651,2025-05-04 05:16:13.337432,0 days 00:00:14.870781,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9231539809938707,gbtree,0.014474843462087716,0.010329671803222817,27.0,121.0,10.988133610329957,683.3212006485186,0.6814169883728027,,COMPLETE
349,18.900721970853667,2025-05-04 05:15:59.194984,2025-05-04 05:16:35.761465,0 days 00:00:36.566481,,,,,,none,,,,,,0.8425756698629483,0.12150490929837714,14.0,924.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.746527132541204,357.23729101951056,0.8334462217313428,,COMPLETE
350,24.67457452585496,2025-05-04 05:16:01.090300,2025-05-04 05:16:16.526542,0 days 00:00:15.436242,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9138064948236017,gbtree,0.27746805230839755,0.01366907762853202,29.0,115.0,9.893091819691284,608.8346280319705,0.7161446809768677,,COMPLETE
351,25.161816709176225,2025-05-04 05:16:02.874550,2025-05-04 05:16:18.936288,0 days 00:00:16.061738,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9509824571564832,gbtree,0.204622540468669,0.011952297948713733,29.0,121.0,10.264960265674615,633.1170201061799,0.7048235535621643,,COMPLETE
352,18.751458813247154,2025-05-04 05:16:03.154614,2025-05-04 05:16:36.846646,0 days 00:00:33.692032,,,,,,none,,,,,,0.5026476151476645,0.11189896806794479,12.0,924.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.908525016662125,351.6172076249043,0.8360664580478965,,COMPLETE
353,18.897412208759892,2025-05-04 05:16:04.150977,2025-05-04 05:16:37.732505,0 days 00:00:33.581528,,,,,,none,,,,,,0.5089514027213909,0.11130950044651258,11.0,921.0,49.0,LightGBM,,,,,,,robust,,,,,,,6.951390097419452,357.11218818778747,0.8335045480870156,,COMPLETE
354,26.02088357382619,2025-05-04 05:16:04.163989,2025-05-04 05:16:20.501750,0 days 00:00:16.337761,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9434551269762435,gbtree,0.025774002836772225,0.010182830604336128,30.0,124.0,10.91495701227588,677.0863819626177,0.6843238472938538,,COMPLETE
355,,2025-05-04 05:16:06.824699,2025-05-04 05:16:06.868191,0 days 00:00:00.043492,mae,8.0,30.0,9.0,random,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mae' instead.",PRUNED
356,23.960724022462625,2025-05-04 05:16:06.870151,2025-05-04 05:16:25.141558,0 days 00:00:18.271407,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9075813657989135,gbtree,0.2257660091294963,0.014326258743985593,30.0,129.0,9.276458654399647,574.1162956806176,0.7323312759399414,,COMPLETE
357,18.05403141836131,2025-05-04 05:16:07.221843,2025-05-04 05:16:40.704612,0 days 00:00:33.482769,,,,,,none,,,,,,0.5110423425141826,0.14892363275852089,13.0,925.0,48.0,LightGBM,,,,,,,robust,,,,,,,6.788405123136503,325.9480504551772,0.8480341199327711,,COMPLETE
358,24.69193785457632,2025-05-04 05:16:07.728311,2025-05-04 05:16:23.529200,0 days 00:00:15.800889,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9766771284858671,gbtree,0.2334023787403796,0.012577557741034142,24.0,126.0,9.882345482132688,609.6917950142591,0.7157450914382935,,COMPLETE
359,18.790442878602096,2025-05-04 05:16:08.013059,2025-05-04 05:16:38.056356,0 days 00:00:30.043297,,,,,,none,,,,,,0.507442878975773,0.12764728153450064,12.0,794.0,49.0,LightGBM,,,,,,,robust,,,,,,,6.932313856473648,353.08074357400824,0.8353841176313639,,COMPLETE
360,24.04685981456294,2025-05-04 05:16:08.756094,2025-05-04 05:16:25.543247,0 days 00:00:16.787153,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9405704449373093,gbtree,0.2056829431960414,0.015330809147322686,30.0,118.0,9.335953691459116,578.2514669412419,0.7304033637046814,,COMPLETE
361,18.930759059933315,2025-05-04 05:16:08.805081,2025-05-04 05:16:37.126289,0 days 00:00:28.321208,,,,,,none,,,,,,0.5084108924455631,0.10827673734531737,11.0,791.0,50.0,LightGBM,,,,,,,robust,,,,,,,6.972009968434763,358.37363858524725,0.8329164254719441,,COMPLETE
362,24.514202125008342,2025-05-04 05:16:08.962270,2025-05-04 05:16:25.148342,0 days 00:00:16.186072,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9951905653906636,gbtree,0.024497299443699716,0.013963349482322411,30.0,118.0,9.721675437166246,600.9461058257635,0.7198225259780884,,COMPLETE
363,24.811530387724613,2025-05-04 05:16:09.963384,2025-05-04 05:16:27.028623,0 days 00:00:17.065239,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9871958041305684,gbtree,0.22550783185033696,0.012353147588854937,30.0,124.0,10.016864187886078,615.6120401809818,0.7129848599433899,,COMPLETE
364,18.622643136163433,2025-05-04 05:16:10.375225,2025-05-04 05:16:38.422865,0 days 00:00:28.047640,,,,,,none,,,,,,0.5107748352084245,0.15203003746962096,11.0,785.0,51.0,LightGBM,,,,,,,robust,,,,,,,6.910689856477445,346.802837376895,0.8383110488981457,,COMPLETE
365,25.23868596211259,2025-05-04 05:16:12.232162,2025-05-04 05:16:27.890916,0 days 00:00:15.658754,,,,,,none,,,,,,,,,,,XGBoost,,,,,,,robust,0.9681797220964772,gbtree,0.22337414481045859,0.012168709946521479,30.0,117.0,10.343414577474437,636.9912690941392,0.7030172944068909,,COMPLETE
366,17.969104075724466,2025-05-04 05:16:12.302222,2025-05-04 05:16:37.160975,0 days 00:00:24.858753,,,,,,none,,,,,,0.5112536552355352,0.1556317289912949,11.0,931.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.843018571646417,322.8887012842177,0.8494604720417914,,COMPLETE
367,18.273306021553307,2025-05-04 05:16:13.258331,2025-05-04 05:16:47.241191,0 days 00:00:33.982860,,,,,,none,,,,,,0.5156322803910476,0.17328205222020734,11.0,919.0,49.0,LightGBM,,,,,,,robust,,,,,,,6.935745066642987,333.9137129573363,0.8443203105979133,,COMPLETE
368,19.38555425180329,2025-05-04 05:16:13.340479,2025-05-04 05:16:36.719819,0 days 00:00:23.379340,,,,,,none,,,,,,0.8401909353127582,0.06921149125323874,11.0,749.0,50.0,LightGBM,,,,,,,robust,,,,,,,6.883255416436665,375.7997136496086,0.8247919135149768,,COMPLETE
369,,2025-05-04 05:16:13.708242,2025-05-04 05:16:13.787245,0 days 00:00:00.079003,,,,,,lasso,,,,,0.00010445081025970763,0.5148919974181612,0.13889466126654815,14.0,795.0,48.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
370,19.959717036171796,2025-05-04 05:16:13.789558,2025-05-04 05:16:44.078038,0 days 00:00:30.288480,,,,,,none,,,,,,0.9042099724644169,0.14305850952404414,11.0,920.0,52.0,LightGBM,,,,,,,robust,,,,,,,6.845080539592459,398.3903041640466,0.8142595634549876,,COMPLETE
371,17.838169626796017,2025-05-04 05:16:14.562134,2025-05-04 05:16:48.424687,0 days 00:00:33.862553,,,,,,none,,,,,,0.4608230341122885,0.13886822204920793,11.0,926.0,52.0,LightGBM,,,,,,,robust,,,,,,,6.865105437573177,318.2002956343479,0.8516463347573366,,COMPLETE
372,18.43129623786733,2025-05-04 05:16:15.007925,2025-05-04 05:16:52.585188,0 days 00:00:37.577263,,,,,,none,,,,,,0.5219559263473542,0.16016199087620234,14.0,924.0,50.0,LightGBM,,,,,,,robust,,,,,,,6.9135722679662335,339.7126810080224,0.8416166733708349,,COMPLETE
373,19.00335172744963,2025-05-04 05:16:15.776315,2025-05-04 05:16:50.039873,0 days 00:00:34.263558,,,,,,none,,,,,,0.5167603243712106,0.13568529002610877,14.0,756.0,55.0,LightGBM,,,,,,,robust,,,,,,,6.999121188256721,361.1273768771629,0.8316325574984391,,COMPLETE
374,18.573198737932575,2025-05-04 05:16:15.877632,2025-05-04 05:16:57.193753,0 days 00:00:41.316121,,,,,,none,,,,,,0.5262515476760379,0.17019316669267848,14.0,925.0,53.0,LightGBM,,,,,,,robust,,,,,,,7.004732231687013,344.96371135874017,0.8391684996591278,,COMPLETE
375,24.395515309934737,2025-05-04 05:16:15.887677,2025-05-04 05:16:18.352259,0 days 00:00:02.464582,,,,,,none,,,,,,0.4608174738119412,0.1442389409805227,11.0,25.0,53.0,LightGBM,,,,,,,robust,,,,,,,8.630316436450775,595.1411672372601,0.7225289394517023,,COMPLETE
376,18.120855413065545,2025-05-04 05:16:16.533752,2025-05-04 05:16:39.949314,0 days 00:00:23.415562,,,,,,none,,,,,,0.5203764104767966,0.1388469688912148,14.0,756.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.8484012593971,328.3654009012269,0.8469070851569783,,COMPLETE
377,18.318160140696417,2025-05-04 05:16:16.587861,2025-05-04 05:16:50.970627,0 days 00:00:34.382766,,,,,,none,,,,,,0.5235975374948117,0.16779202584806216,11.0,925.0,53.0,LightGBM,,,,,,,robust,,,,,,,6.960094412545448,335.55499094019893,0.8435551019925777,,COMPLETE
378,18.00057347702501,2025-05-04 05:16:17.789238,2025-05-04 05:16:45.736398,0 days 00:00:27.947160,,,,,,none,,,,,,0.4565906499063908,0.1522455201537189,14.0,917.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.816829067598789,324.02064550177624,0.8489327287435324,,COMPLETE
379,18.41874114117205,2025-05-04 05:16:18.355190,2025-05-04 05:16:45.554474,0 days 00:00:27.199284,,,,,,none,,,,,,0.5172333846018465,0.16595963168626088,14.0,927.0,35.0,LightGBM,,,,,,,robust,,,,,,,6.905534345846981,339.25002522550386,0.8418323761279474,,COMPLETE
380,18.84546118785769,2025-05-04 05:16:18.940612,2025-05-04 05:17:24.341700,0 days 00:01:05.401088,,,,,,none,,,,,,0.5227533453627857,0.13387585886836106,14.0,769.0,209.0,LightGBM,,,,,,,robust,,,,,,,7.1464741372287115,355.1514073830506,0.8344187176308882,,COMPLETE
381,17.875087987640736,2025-05-04 05:16:20.062636,2025-05-04 05:16:41.470494,0 days 00:00:21.407858,,,,,,none,,,,,,0.5311280847813342,0.17430739153526997,14.0,768.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.873050261758083,319.51877056589814,0.851031625747604,,COMPLETE
382,19.278286150322174,2025-05-04 05:16:20.505604,2025-05-04 05:16:31.092409,0 days 00:00:10.586805,,,,,,none,,,,,,0.529810162464697,0.16711107381708654,5.0,746.0,33.0,LightGBM,,,,,,,robust,,,,,,,7.39799434556539,371.65231689370376,0.826725543113678,,COMPLETE
383,19.150748169689216,2025-05-04 05:16:23.532868,2025-05-04 05:16:35.384419,0 days 00:00:11.851551,,,,,,none,,,,,,0.9029125108618141,0.14578233214251315,5.0,929.0,176.0,LightGBM,,,,,,,robust,,,,,,,7.049101815091069,366.7511554588548,0.8290105983847811,,COMPLETE
384,18.21166907094931,2025-05-04 05:16:23.769897,2025-05-04 05:16:42.779667,0 days 00:00:19.009770,,,,,,none,,,,,,0.5290999886527494,0.21415390080878666,14.0,736.0,34.0,LightGBM,,,,,,,robust,,,,,,,7.020487245692424,331.6648903497717,0.8453687730943031,,COMPLETE
385,20.212559124625752,2025-05-04 05:16:25.150187,2025-05-04 05:17:07.979415,0 days 00:00:42.829228,,,,,,none,,,,,,0.8399939398448738,0.0689786863959081,14.0,759.0,202.0,LightGBM,,,,,,,robust,,,,,,,7.014441288091965,408.5475463664917,0.8095239798299436,,COMPLETE
386,18.457502946867983,2025-05-04 05:16:25.156700,2025-05-04 05:16:50.145546,0 days 00:00:24.988846,,,,,,none,,,,,,0.8725119750711191,0.17787454491263072,11.0,934.0,33.0,LightGBM,,,,,,,robust,,,,,,,6.728041429788226,340.6794150336403,0.8411659555745824,,COMPLETE
387,18.296916894139112,2025-05-04 05:16:25.548230,2025-05-04 05:16:49.787915,0 days 00:00:24.239685,,,,,,none,,,,,,0.5252739711232033,0.10907990908551474,11.0,923.0,32.0,LightGBM,,,,,,,robust,,,,,,,6.743629671746145,334.7771678310333,0.8439177443619856,,COMPLETE
388,18.48148266356062,2025-05-04 05:16:26.614842,2025-05-04 05:16:47.290684,0 days 00:00:20.675842,,,,,,none,,,,,,0.46179248794612443,0.17708360912876522,14.0,774.0,34.0,LightGBM,,,,,,,robust,,,,,,,7.009045556899874,341.5652014434918,0.84075297776681,,COMPLETE
389,18.211951814136114,2025-05-04 05:16:26.668219,2025-05-04 05:16:52.474243,0 days 00:00:25.806024,,,,,,none,,,,,,0.5231057773548222,0.16126148052466138,14.0,927.0,33.0,LightGBM,,,,,,,robust,,,,,,,6.876550998580107,331.67518888041565,0.8453639716381492,,COMPLETE
390,,2025-05-04 05:16:27.032713,2025-05-04 05:16:27.104733,0 days 00:00:00.072020,,,,,,lasso,,,,,0.0017629532611128159,0.8711717405992604,0.16854691542386216,14.0,922.0,33.0,LightGBM,,,,,,,robust,,,,,,,,,,"Input X contains NaN.
Lasso does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values",PRUNED
391,,2025-05-04 05:16:27.106978,2025-05-04 05:16:27.149267,0 days 00:00:00.042289,mse,19.0,24.0,6.0,best,none,,,,,,,,,,,DecisionTree,,,,,,,robust,,,,,,,,,,"The 'criterion' parameter of DecisionTreeRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
392,18.373261708461538,2025-05-04 05:16:27.152815,2025-05-04 05:16:47.354348,0 days 00:00:20.201533,,,,,,none,,,,,,0.5225955564697937,0.142497094368006,14.0,756.0,32.0,LightGBM,,,,,,,robust,,,,,,,6.996537326311865,337.57674580761903,0.8426125046759849,,COMPLETE
393,18.56252786512239,2025-05-04 05:16:27.894876,2025-05-04 05:16:49.238204,0 days 00:00:21.343328,,,,,,none,,,,,,0.526423719003391,0.15123557751034325,14.0,773.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.945793104014192,344.5674407434452,0.8393532518388509,,COMPLETE
394,,2025-05-04 05:16:29.064506,2025-05-04 05:16:29.128895,0 days 00:00:00.064389,,,,,,none,,,,,,,,,,,RandomForest,True,mse,28.0,27.0,4.0,209.0,robust,,,,,,,,,,"The 'criterion' parameter of RandomForestRegressor must be a str among {'friedman_mse', 'absolute_error', 'poisson', 'squared_error'}. Got 'mse' instead.",PRUNED
395,18.010125133817287,2025-05-04 05:16:29.111884,2025-05-04 05:16:55.153246,0 days 00:00:26.041362,,,,,,none,,,,,,0.4570234397436703,0.19086886080817306,14.0,921.0,35.0,LightGBM,,,,,,,robust,,,,,,,6.936626820106759,324.36460733575717,0.8487723643457781,,COMPLETE
396,17.822326265454866,2025-05-04 05:16:29.136390,2025-05-04 05:16:54.606967,0 days 00:00:25.470577,,,,,,none,,,,,,0.4626805889116841,0.18522969314274618,14.0,927.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.899996362373611,317.6353135123224,0.8519097448476132,,COMPLETE
397,17.980484079330143,2025-05-04 05:16:29.575801,2025-05-04 05:16:52.904455,0 days 00:00:23.328654,,,,,,none,,,,,,0.5268614582308652,0.14915157495730014,11.0,924.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.9004752151290045,323.29780772704476,0.8492697354488327,,COMPLETE
398,18.37551145733857,2025-05-04 05:16:29.940879,2025-05-04 05:16:40.717714,0 days 00:00:10.776835,,,,,,none,,,,,,0.5280826710921426,0.24483441203828116,5.0,925.0,33.0,LightGBM,,,,,,,robust,,,,,,,7.266745265818455,337.659421318781,0.8425739590954968,,COMPLETE
399,18.79123199184702,2025-05-04 05:16:31.128645,2025-05-04 05:16:50.742864,0 days 00:00:19.614219,,,,,,none,,,,,,0.46370637740935505,0.06710489941584315,11.0,771.0,33.0,LightGBM,,,,,,,robust,,,,,,,6.922913405326845,353.1103997714149,0.8353702911024674,,COMPLETE
400,17.39260923070663,2025-05-04 05:16:35.388326,2025-05-04 05:17:02.416466,0 days 00:00:27.028140,,,,,,none,,,,,,0.5237966611412415,0.1633803047034288,14.0,929.0,35.0,LightGBM,,,,,,,robust,,,,,,,6.757771655862508,302.5028558520615,0.8589649097510703,,COMPLETE
401,17.975528628595967,2025-05-04 05:16:35.765971,2025-05-04 05:16:55.846955,0 days 00:00:20.080984,,,,,,none,,,,,,0.4670142010692389,0.1584394147628395,11.0,762.0,35.0,LightGBM,,,,,,,robust,,,,,,,6.849871434060133,323.11962947747327,0.849352807013357,,COMPLETE
402,20.255530347721844,2025-05-04 05:16:36.725355,2025-05-04 05:17:00.742991,0 days 00:00:24.017636,,,,,,none,,,,,,0.9990143837087695,0.1077080411721652,11.0,925.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.888660840510589,410.2865096674807,0.8087132276623195,,COMPLETE
403,18.279118705972078,2025-05-04 05:16:36.851833,2025-05-04 05:16:58.264039,0 days 00:00:21.412206,,,,,,none,,,,,,0.521896604118838,0.15428471837973531,11.0,776.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.984101132888863,334.12618066701833,0.8442212523509239,,COMPLETE
404,17.9733558473394,2025-05-04 05:16:37.130807,2025-05-04 05:16:56.943863,0 days 00:00:19.813056,,,,,,none,,,,,,0.46494999641785517,0.15709407218978927,11.0,769.0,33.0,LightGBM,,,,,,,robust,,,,,,,6.9064016451696295,323.0415204150894,0.8493892235907528,,COMPLETE
405,18.372464495906545,2025-05-04 05:16:37.166966,2025-05-04 05:17:02.995723,0 days 00:00:25.828757,,,,,,none,,,,,,0.5209179589154567,0.15703224539821356,14.0,931.0,34.0,LightGBM,,,,,,,robust,,,,,,,6.797932870626737,337.54745165334657,0.8426261624104877,,COMPLETE
406,19.368288770889844,2025-05-04 05:16:37.735559,2025-05-04 05:16:46.624106,0 days 00:00:08.888547,,,,,,none,,,,,,0.45892635413490834,0.1573034701347143,6.0,568.0,34.0,LightGBM,,,,,,,robust,,,,,,,7.42249647829086,375.1306099125776,0.825103867944869,,COMPLETE
407,17.81125582524356,2025-05-04 05:16:38.061181,2025-05-04 05:17:03.745029,0 days 00:00:25.683848,,,,,,none,,,,,,0.5223140622613259,0.1710651227795013,14.0,975.0,33.0,LightGBM,,,,,,,robust,,,,,,,6.832734613696392,317.24083407227266,0.8520936619325348,,COMPLETE
